nid,category,title,writer,dept_nm,regist_dt,taxonomy,telno,cpyrht,url
13731423,안전,"2017년 8월 소방활동 현황(화재)",이지현,"서울소방재난본부 현장대응단 화재조사팀",20171103172447,"안전>재난 현황>화재, 구조, 구급 등 재난발생현황>서울시 월중 화재발생 현황",02-3706-1723,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/13731423
13731427,안전,"2017년 9월 소방활동 현황(화재)",이지현,"서울소방재난본부 현장대응단 화재조사팀",20171103180452,"안전>재난 현황>화재, 구조, 구급 등 재난발생현황>서울시 월중 화재발생 현황",02-3706-1723,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/13731427
13731428,안전,"2017년 10월 소방활동 현황(화재)",이지현,"서울소방재난본부 현장대응단 화재조사팀",20171103180935,"안전>재난 현황>화재, 구조, 구급 등 재난발생현황>서울시 월중 화재발생 현황",02-3706-1723,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/13731428
13746228,공통업무,"강서수도사업소 행정지원과 2017년 10월 업무추진비 내역 공개",백소영,"강서수도사업소 행정지원과",20171106102328,"공통업무>업무계획>주요 업무계획>서울시 주요 업무계획",02-3146-3816,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/13746228
13746258,환경,"2017년 추석연휴 청소대책",김동호,생활환경과,20171106165530,"환경>생활환경 관리>청소종합대책>계절별, 명절 등 청소종합대책",2133-3733,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/13746258
13777392,행정,"2017년 하반기 서울창의상 선정결과 발표",노혜정,사회혁신담당관,20171108133812,"행정기타>창의, 제안>서울창의상 수상목록>서울창의상 운영",02-2133-6322,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/13777392
13778700,공통업무,"2017.10월 서울시립대학교 총장, 처장의 업무추진비",민영애,총무과,20171108160248,"공통업무>업무추진비 사용내역>업무추진비 사용내역>시립대학교 총장, 처장의 업무추진비",02-6490-6414,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/13778700
13779844,환경,"2017년 겨울철 청소대책",김동호,생활환경과,20171108184315,"환경>생활환경 관리>청소종합대책>계절별, 명절 등 청소종합대책",2133-3733,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/13779844
13806601,여성가족,"17년도 2분기 청소년수련시설 이용현황",정한수,청소년정책과,20171110000000,"여성가족>청소년 정책>청소년 시설 현황 및 이용률>청소년시설 이용률 현황",02-2133-4123,"CC BY",https://opengov.seoul.go.kr/public/13806601
13806611,여성가족,"17년도 3분기 청소년수련시설 이용현황",정한수,청소년정책과,20171110131059,"여성가족>청소년 정책>청소년 시설 현황 및 이용률>청소년시설 이용률 현황",02-2133-4123,"CC BY",https://opengov.seoul.go.kr/public/13806611
13822097,주택도시계획,"2017년 10월 정비사업 통계 현황 ",이용수,재생협력과,20171113180302,"주택도시계획>주거환경정비>도시정비사업 통계>정비사업 통계",2133-7197,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/13822097
13923662,행정,"2017년 10월 유형별 서식민원처리실적(시본청)",배병만,시민봉사담당관,20171122152257,"행정기타>민원행정서비스>민원처리실적>유형별 민원처리실적",2133-7908,"CC BY-NC-SA",https://opengov.seoul.go.kr/public/13923662
