nid,category,title,writer,dept_nm,regist_dt,taxonomy,telno,cpyrht,url
16910783,공통업무,"주거환경개선과 상품권 구매 및 사용내역(2018년도) ",정선용,주거환경개선과,20190102150736,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",2133-7246,"CC BY-ND",https://opengov.seoul.go.kr/public/16910783
16911960,공통업무,"통계데이터담당관 2018년도 상품권 구매 및 사용내역",윤혜숙,통계데이터담당관,20190102173233,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",2133-4268,"CC BY",https://opengov.seoul.go.kr/public/16911960
16911964,공통업무,"상품권 구매내역",김미숙,안전총괄과,20190102000000,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",2133-8015,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/16911964
16911967,공통업무,"교통방송 생활정보센터 2018년 상품권 구매 및 사용내역 공개",김미선,보도국,20190102201804,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-311-5556,"CC BY",https://opengov.seoul.go.kr/public/16911967
16911968,공통업무,"교통방송 보도국 2018년 상품권 구매 및 사용내역",김미선,보도국,20190102201934,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-311-5556,"CC BY",https://opengov.seoul.go.kr/public/16911968
16919498,교통,"2018년 버스 서비스 만족도조사 결과보고",최현지,버스정책과,20190103095724,"교통ㆍ건설>대중교통>버스평가 및 지원현황, 차고지현황>버스 평가 및 시민만족도 조사결과",02-2133-2269,"CC BY",https://opengov.seoul.go.kr/public/16919498
16919932,공통업무,"2018년 12월 북부도로사업소 상품권 구매 및 사용내역",박은화,"북부도로사업소 관리단속과",20190103000000,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-944-5411,"CC BY-ND",https://opengov.seoul.go.kr/public/16919932
16927336,행정,"2018년 12월 유형별 서식민원처리 실적",배병만,시민봉사담당관,20190104000000,"행정ㆍ기타>민원행정서비스>민원처리실적>유형별 민원처리실적",2133-7908,"CC BY-NC-SA",https://opengov.seoul.go.kr/public/16927336
16927344,공통업무,"2018년 상품권 구매내역(강북아리수정수센터)",황여진,행정관리과,20190104104649,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",3146-5819,"CC BY",https://opengov.seoul.go.kr/public/16927344
16927352,공통업무,"상품권 구매 및 사용내역 공개(2018년 아동복지센터)",최비가나,아동복지센터,20190104000000,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2040-4207,"CC BY",https://opengov.seoul.go.kr/public/16927352
16927870,공통업무,"방재시설부 상품권 구매 및 사용내역(2018)",이동남,방재시설부,20190104181301,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",3708-8744,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/16927870
16935617,주택도시계획,"장기전세주택 공급현황 2019.1.1.",황태현,임대주택과,20190107104156,"주택ㆍ도시계획>임대주택>임대주택 개발 공급현황>장기전세주택 공급현황",02-2133-7069,"CC BY-ND",https://opengov.seoul.go.kr/public/16935617
16935627,공통업무,"2018년 동작소방서 상품권 구매 및 사용내역 공개",김정규,"동작소방서 소방행정과",20190107140320,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-841-3119,"CC BY",https://opengov.seoul.go.kr/public/16935627
16935630,공통업무,"2018년 구의아리수정수센터 상품권 구매 및 사용내역",한미경,구의아리수정수센터행정관리과,20190107000000,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-3146-5412,"CC BY-ND",https://opengov.seoul.go.kr/public/16935630
16950768,건강,"(사전공표) 음식점 원산지표시 점검결과(2018.12.)",김진국,식품정책과,20190109142706,"건강ㆍ식품>식생활 안전>원산지 지도점검 결과>음식점 원산지 지도점검 결과",2133-4717,"CC BY",https://opengov.seoul.go.kr/public/16950768
16950778,공통업무,"2018년 시민감사옴부즈만위원회 상품권 구매 및 사용내역 공개",김화진,시민감사옴부즈만위원회,20190109153635,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",2133-3126,"CC BY-ND",https://opengov.seoul.go.kr/public/16950778
16956912,공통업무,"서울시립대 총장.행정처장 업무추진비 공개('18.11월)",이원배,총무과,20190110091951,"공통업무>업무추진비 사용내역>업무추진비 사용내역>시립대학교 총장, 처장의 업무추진비",02-6490-6411,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/16956912
16956913,공통업무,"서울시립대 총장.행정처장 업무추진비 공개('18.12월)",이원배,총무과,20190110092054,"공통업무>업무추진비 사용내역>업무추진비 사용내역>시립대학교 총장, 처장의 업무추진비",02-6490-6411,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/16956913
16956930,공통업무,"2018년 도시계획국 시설계획과 상품권 구매 및 사용내역",이선옥,시설계획과,20190110134251,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2133-8404,"CC BY-ND",https://opengov.seoul.go.kr/public/16956930
16958950,행정,"2019년도 자치구 일반조정교부금 배분 내역",강다미,자치행정과,20190110142447,"행정ㆍ기타>일반행정>자치구 조정교부금 배분 내역>자치구 조정교부금 배분 내역",02-2133-5815,"CC BY",https://opengov.seoul.go.kr/public/16958950
16965199,환경,"서울특별시 도시가스 공급규정(2019.1.1.)",김경식,녹색에너지과,20190111095223,"환경>집단에너지>집단에너지 사업 추진현황>도시가스 장단기 공급계획",02-2133-3560,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/16965199
16972375,공통업무,"서대문소방서 2018년도 상품권 구매 및 사용내역",이병준,소방행정과,20190112000000,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-3144-1119,"CC BY",https://opengov.seoul.go.kr/public/16972375
16973597,안전,하수도보급율,배원영,물재생계획과,20190114153053,"안전>하수관리>하수도 정비 추진현황>하수도 보급율",2133-3790,"CC BY-NC",https://opengov.seoul.go.kr/public/16973597
16973598,여성가족,"2018년 외국인지원시설 현황",이재화,외국인다문화담당관,20190114161047,"여성ㆍ가족>외국인다문화>외국인지원시설 현황>외국인지원시설 현황 및 주요사업",2133-5066,"CC BY",https://opengov.seoul.go.kr/public/16973598
16973599,여성가족,"2019년 외국인지원시설 현황",이재화,외국인다문화담당관,20190114161705,"여성ㆍ가족>외국인다문화>외국인지원시설 현황>외국인지원시설 현황 및 주요사업",2133-5066,"CC BY",https://opengov.seoul.go.kr/public/16973599
16981415,교통,"공영차고지 현황",김성민,주차계획과,20190115134629,"교통ㆍ건설>대중교통>버스평가 및 지원현황, 차고지현황>시내버스 공영차고지 현황",2133-2372,"CC BY",https://opengov.seoul.go.kr/public/16981415
16981821,건강,"2018 농축산물, 수산물 원산지표시 관리 및 지도점검 결과",윤정상,식품정책과,20190115172248,"건강ㆍ식품>식생활 안전>원산지 지도점검 결과>농축산물, 수산물 원산지 표시관리 및 지도점검 결과",02-2133-4723,"CC BY",https://opengov.seoul.go.kr/public/16981821
16989136,행정,"공공데이터 개방 목록",류상언,빅데이터담당관,20190116000000,"행정ㆍ기타>열린데이터광장>열린데이터광장 운영>열린데이터 DB개방 목록",2133-4279,"CC BY",https://opengov.seoul.go.kr/public/16989136
16989138,행정,"2018년 제3차 민간위탁 종합성과평가 결과",권혜민,조직담당관,20190116103737,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁 종합성과평가 결과",2133-6753,"CC BY-ND",https://opengov.seoul.go.kr/public/16989138
16989141,공통업무,"정보기획담당관 상품권 구매 및 사용내역 공개(2018년)",이정우,정보기획담당관,20190116132935,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",2133-2914,"CC BY-ND",https://opengov.seoul.go.kr/public/16989141
16989143,행정,"2017년도 서울시 홈페이지 이용자 만족도 조사 결과",손정숙,정보시스템담당관,20190116140639,"행정ㆍ기타>서울시정보화정책>서울시 홈페이지 운영>홈페이지 만족도 평가",2133-2967,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/16989143
16989144,행정,"서울시 대시민 모바일 웹서비스 현황('19.1)",손정숙,정보시스템담당관,20190116141130,"행정ㆍ기타>서울시정보화정책>모바일 서비스 운영>서울시 모바일 웹서비스 현황",2133-2967,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/16989144
16989146,주택도시계획,"2018 서울건축문화제 사업종합 보고",양지윤,건축기획과,20190116151811,주택ㆍ도시계획>건축문화제>서울건축문화제>서울건축문화제,2133-7105,"CC BY",https://opengov.seoul.go.kr/public/16989146
16989831,문화관광,"서울시 소재 지정문화재 현황 및 목록(2019.1.3)",이참,역사문화재과,20190116171947,"문화ㆍ관광>문화재지정 관리>유형문화재 지정 현황>유형문화재 지정 및 보유자 인정 현황",21332632,"CC BY-ND",https://opengov.seoul.go.kr/public/16989831
16996731,주택도시계획,"2019년 1월 정비사업 통계현황",최경민,재생협력과,20190117094255,"주택ㆍ도시계획>주거환경정비>도시정비사업 통계>정비사업 통계",02-2133-7197,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/16996731
16996732,공통업무,"2018년 상품권 구매 및 사용내역(데이터센터)",곽영희,기획관리과,20190117000000,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",3470-1555,"CC BY",https://opengov.seoul.go.kr/public/16996732
16996733,환경,"2018년 찾아가는 수도교실",노지훈,"상수도 사업본부 홍보과",20190117133738,"환경>상수도>찾아가는 수도교실>찾아가는 수도교실",02-3146-1219,"CC BY",https://opengov.seoul.go.kr/public/16996733
16996734,공통업무,"2018년 상품권 구매 및 사용내역(안전감사담당관)",안미연,안전감사담당관,20190117135000,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2133-3056,"CC BY",https://opengov.seoul.go.kr/public/16996734
16997373,안전,"빗물 보조금 지급내역(빗물이용시설)",김동우,물순환정책과,20190117171052,"안전>물의 재이용>빗물 보조금 지급현황>빗물 보조금 지급내역",02-2133-3854,"CC BY",https://opengov.seoul.go.kr/public/16997373
16997376,행정,"서울시 대학생 학자금대출 이자지원 현황('18년도 상반기)",심혜린,청년청,20190117173808,"행정ㆍ기타>장학사업>장학사업 추진현황>대학생 학자금 대출이자 지원현황",02-2133-6578,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/16997376
16997377,환경,환경소음도,심재만,생활환경과,20190117180038,"환경>생활환경 관리>생활공해 측정결과>소음 측정결과",02-2133-3724,"CC BY",https://opengov.seoul.go.kr/public/16997377
16997378,공통업무,"중소기업자 간 경쟁입찰에 대한 예외 공표",이수연,주거환경개선과,20190117182103,"공통업무>계약현황>공사, 물품구매, 용역 등 주요 계약현황>중소기업자와의 우선조달계약에 대한 예외 공표",02-2133-7259,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/16997378
