nid,category,title,writer,dept_nm,regist_dt,taxonomy,telno,cpyrht,url
19688873,공통업무,"방재시설부 상품권 구매 및 사용내역(2019)",이동남,방재시설부,20200203131305,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",3708-8744,"CC BY-ND",https://opengov.seoul.go.kr/public/19688873
19688877,공통업무,"상수도 기전분야 기술교류 워크숍 상품권 구매 및 사용내역 공개",이기상,기전설비과,20200203133337,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-3146-1338,"CC BY-ND",https://opengov.seoul.go.kr/public/19688877
19688880,공통업무,"2019년도 상품권 구매 및 사용내역(공간정보담당관)",신유정,공간정보담당관,20200203000000,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2133-2835,"CC BY",https://opengov.seoul.go.kr/public/19688880
19688881,공통업무,"2019년 상품권 구매 및 사용내역(도시공간개선단)",이혜린,도시공간개선단,20200203134051,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2133-7625,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/19688881
19688882,공통업무,"2019년 상품권 구매 및 사용내역(해외도시협력담당관)",이재영,해외도시협력담당관,20200203000000,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",2133-5293,"CC BY",https://opengov.seoul.go.kr/public/19688882
19688883,공통업무,"2019년 상품권 구매 및 사용내역(남북협력담당관)",김세훈,남북협력담당관,20200203134709,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2133-8664,"CC BY",https://opengov.seoul.go.kr/public/19688883
19688884,공통업무,"2019년 상품권 구매 및 사용내역",송영림,기술심사담당관,20200203000000,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",2133-8560,"CC BY",https://opengov.seoul.go.kr/public/19688884
19688885,공통업무,"2019년 상품권 구매 및 사용내역(도시재생실 광화문광장추진단) ",정지혜,광화문광장추진단,20200203141036,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2133-7712,"CC BY",https://opengov.seoul.go.kr/public/19688885
19688889,공통업무,"2019년 상품권 구매 및 사용내역",장정인,자산관리과,20200203143619,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",2133-3278,"CC BY",https://opengov.seoul.go.kr/public/19688889
19688934,공통업무,"2019년 상품권 구매 및 사용내역(강동수도사업소)",이윤서,행정지원과,20200203000000,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-3146-5014,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/19688934
